"GEO","Date","Employed_working","Employed_absent","Unemployed","Not_in_LF","16_to_24_years","25_to_34_years","35_to_44_years","45_to_54_years","55_to_64_years","over_65_years","Male","Female","Married","Common_Law","Widowed","Separated","Divorced","Single","Minimal_Educ","Some_High_School","High_School","Some_Postsecondary","Postsecondary","Bachelors","Above_Bachelors","Employee","Self_Employed","New_immigrant","Old_immigrant","Non_immigrant","Unattached","Couple/Dual/no_kid","Couple/Dual/young_kid","Couple/Dual/old_kid","Couple/Single_earn/no_kid","Couple/Single_earn/young_kid","Couple/Single_earn/old_kid","Couple/Non_earn/no_kid","Couple/Non_earn/young_kid","Couple/Non_earn/old_kid","Lone/Empl/young_kid","Lone/Empl/old_kid","Lone/Unempl/young_kid","Lone/Unempl/old_kid","Other_Fam","YKID_newborn_preK","YKID_schoolage","YKID_Teen","YKID_adult","HRLYEARN"
"Calgary",2019-07-01,0.61076,0.07785,0.05265,0.25874,0.13614,0.21061,0.1745,0.17074,0.1666,0.14141,0.48627,0.51373,0.50809,0.08913,0.02858,0.02783,0.05416,0.29222,0.02708,0.09402,0.18954,0.06243,0.29372,0.25085,0.08236,0.64272,0.11583,0.10794,0.21211,0.67995,0.16848,0.1651,0.19293,0.05002,0.06281,0.08236,0.01843,0.08274,0.00827,0.00226,0.03009,0.01918,0.01166,0.00564,0.10004,0.11282,0.08462,0.05453,0.04701,31.3451629726206
"Calgary",2019-08-01,0.57916,0.09109,0.06563,0.26412,0.12967,0.20326,0.1957,0.16508,0.15871,0.14757,0.48727,0.51273,0.50676,0.09189,0.035,0.02784,0.05171,0.28679,0.02665,0.09387,0.1969,0.05728,0.286,0.25776,0.08154,0.63047,0.11416,0.11535,0.22037,0.66428,0.16905,0.16309,0.18616,0.04535,0.06523,0.08473,0.01392,0.09029,0.00796,0.00398,0.03063,0.0175,0.01392,0.00477,0.10342,0.11337,0.08512,0.05091,0.04177,31.4491400142146
"Calgary",2019-09-01,0.63988,0.04249,0.04459,0.27303,0.12074,0.19184,0.22087,0.16954,0.1565,0.14051,0.48717,0.51283,0.51578,0.08961,0.03534,0.02777,0.05217,0.27934,0.0265,0.08919,0.20025,0.05048,0.28439,0.25831,0.09087,0.63568,0.1178,0.11149,0.22507,0.66344,0.17038,0.16029,0.20572,0.04964,0.06899,0.07362,0.01178,0.07909,0.00757,0.00421,0.03155,0.01851,0.0122,0.00294,0.10349,0.12873,0.09045,0.04754,0.04291,31.7770427728614
"Calgary",2019-10-01,0.61628,0.06107,0.05284,0.26981,0.12473,0.18883,0.21308,0.17367,0.15721,0.14249,0.48809,0.51191,0.51018,0.08705,0.03941,0.02858,0.05717,0.27761,0.02685,0.08878,0.20442,0.05067,0.27241,0.25509,0.10178,0.63361,0.11953,0.11737,0.21395,0.66869,0.17757,0.15505,0.20442,0.04071,0.06799,0.07146,0.01646,0.07579,0.00866,0.0065,0.03551,0.01906,0.00823,0.00433,0.10827,0.12993,0.08748,0.04981,0.04417,32.4626457055215
"Calgary",2019-11-01,0.6276,0.0544,0.04954,0.26847,0.11986,0.18266,0.22468,0.17293,0.15745,0.14241,0.48961,0.51039,0.51261,0.10261,0.03759,0.02786,0.05484,0.26448,0.02388,0.09023,0.21495,0.04909,0.26625,0.2552,0.1004,0.63291,0.11897,0.11942,0.20964,0.67094,0.17293,0.15789,0.1946,0.04379,0.07209,0.08669,0.01283,0.07121,0.00619,0.00796,0.04511,0.01194,0.00531,0.0031,0.10836,0.13888,0.09288,0.04113,0.0429,32.6602643856921
"Calgary",2019-12-01,0.62667,0.04489,0.04133,0.28711,0.12444,0.18622,0.21956,0.16978,0.15244,0.14756,0.48889,0.51111,0.49956,0.10667,0.03778,0.02578,0.05867,0.27156,0.02311,0.09244,0.21644,0.04933,0.26844,0.24933,0.10089,0.616,0.11822,0.11244,0.21422,0.67333,0.18711,0.14444,0.2,0.03956,0.07289,0.092,0.01467,0.07467,0.00533,0.00711,0.04311,0.01733,0.004,0.00578,0.092,0.13911,0.09867,0.03911,0.044,32.6557974481659
"Edmonton",2017-01-01,0.6038,0.04851,0.06248,0.28522,0.15211,0.1851,0.18471,0.18471,0.1494,0.14397,0.51688,0.48312,0.52154,0.08459,0.03686,0.026,0.05898,0.27202,0.02134,0.12961,0.23749,0.05782,0.31781,0.17229,0.06364,0.65347,0.09158,0.08304,0.19752,0.71944,0.16065,0.14474,0.18665,0.07024,0.08459,0.0943,0.02639,0.08071,0.01281,0.00388,0.04191,0.01785,0.00893,0.00543,0.06092,0.13038,0.07994,0.05083,0.0648,28.9984938101788
"Edmonton",2017-02-01,0.60159,0.04776,0.06331,0.28734,0.15428,0.19674,0.17362,0.18916,0.14177,0.14443,0.5144,0.4856,0.50569,0.08226,0.03829,0.02957,0.06065,0.28355,0.02502,0.13571,0.22214,0.06823,0.31956,0.16528,0.06406,0.64291,0.09818,0.07961,0.19409,0.72631,0.16414,0.13874,0.19105,0.06672,0.07809,0.09325,0.02995,0.07468,0.00758,0.00303,0.05042,0.01895,0.01024,0.00531,0.06785,0.13078,0.07809,0.0561,0.06406,28.6175613079019
"Edmonton",2017-03-01,0.60532,0.05506,0.06911,0.27051,0.15854,0.19882,0.17258,0.18108,0.14856,0.14043,0.51552,0.48448,0.51293,0.08537,0.03104,0.02661,0.05876,0.28529,0.02624,0.12676,0.22986,0.07243,0.31596,0.16075,0.068,0.64893,0.10052,0.08204,0.17775,0.74021,0.16593,0.12971,0.19549,0.07502,0.08352,0.09239,0.02365,0.0765,0.00517,0.00148,0.04028,0.02106,0.00776,0.0048,0.07724,0.12491,0.0813,0.05285,0.06578,29.1543795141169
"Edmonton",2017-04-01,0.60037,0.04751,0.05967,0.29245,0.15543,0.19484,0.18048,0.18269,0.14365,0.14291,0.51381,0.48619,0.50866,0.08361,0.03204,0.02615,0.05856,0.29098,0.02983,0.1256,0.22247,0.07072,0.32265,0.16169,0.06703,0.63499,0.10055,0.09171,0.17532,0.73297,0.1698,0.14144,0.18821,0.0663,0.07993,0.10203,0.02063,0.07219,0.01142,0.00147,0.03904,0.01657,0.00994,0.00479,0.07624,0.11934,0.08987,0.05341,0.05635,28.8747459893048
"Edmonton",2017-05-01,0.60911,0.04076,0.06521,0.28492,0.15376,0.18785,0.18081,0.17673,0.15191,0.14894,0.50648,0.49352,0.49981,0.09337,0.0352,0.02519,0.05854,0.28788,0.03335,0.12153,0.22008,0.0704,0.32642,0.16154,0.06669,0.63431,0.09485,0.0993,0.16488,0.73583,0.17525,0.15561,0.18859,0.06336,0.07484,0.09189,0.01593,0.07781,0.01223,0.00371,0.0415,0.01519,0.01074,0.00333,0.07003,0.10856,0.09559,0.05298,0.05224,28.9345689655172
"Edmonton",2017-06-01,0.60602,0.03412,0.06346,0.2964,0.15481,0.19406,0.18012,0.17608,0.14967,0.14527,0.49376,0.50624,0.4934,0.09941,0.03632,0.02458,0.05246,0.29384,0.03705,0.11519,0.22084,0.06713,0.32428,0.16948,0.06603,0.62436,0.09391,0.10492,0.17351,0.72157,0.17388,0.14087,0.19442,0.06053,0.07594,0.09978,0.01504,0.0763,0.01394,0.0011,0.03448,0.01394,0.01908,0.00587,0.07483,0.11629,0.09611,0.05796,0.04916,29.3885695364238
"Edmonton",2017-07-01,0.56091,0.06913,0.07324,0.29671,0.15135,0.19731,0.18087,0.17713,0.15022,0.14312,0.4929,0.5071,0.49477,0.11099,0.03288,0.02093,0.05493,0.2855,0.03625,0.10688,0.23132,0.06502,0.33333,0.16143,0.06577,0.6364,0.08408,0.09978,0.16667,0.73356,0.16704,0.14126,0.18647,0.05979,0.08034,0.10575,0.0142,0.08894,0.01345,0.00112,0.03102,0.01345,0.02018,0.00635,0.07063,0.12332,0.09081,0.05979,0.04895,29.8970520622042
"Edmonton",2017-08-01,0.55636,0.08539,0.07021,0.28805,0.14991,0.18672,0.18672,0.17419,0.16471,0.13776,0.49412,0.50588,0.50361,0.10285,0.02884,0.02049,0.05427,0.28994,0.03416,0.10816,0.24213,0.05351,0.32789,0.16926,0.0649,0.63643,0.08843,0.10209,0.16698,0.73093,0.16546,0.13131,0.18596,0.063,0.09222,0.09905,0.01784,0.08994,0.00759,0.0038,0.03491,0.01442,0.0129,0.00759,0.074,0.12296,0.08805,0.05237,0.05465,30.6022184531886
"Edmonton",2017-09-01,0.60687,0.04041,0.05627,0.29645,0.14992,0.18693,0.19222,0.17598,0.15257,0.14237,0.49509,0.50491,0.50264,0.09705,0.03323,0.02115,0.05589,0.29003,0.03285,0.11329,0.23263,0.05325,0.32515,0.17485,0.06798,0.6352,0.08573,0.10121,0.17711,0.72168,0.17485,0.1386,0.20733,0.05325,0.08006,0.09063,0.0136,0.08837,0.00869,0.00227,0.04192,0.01473,0.01284,0.00755,0.06533,0.12878,0.0861,0.06005,0.04607,30.6734418604651
"Edmonton",2017-10-01,0.61813,0.03988,0.05229,0.28969,0.14748,0.18774,0.1915,0.17156,0.15952,0.14221,0.48834,0.51166,0.50301,0.09744,0.03236,0.0222,0.05794,0.28706,0.03386,0.11588,0.22912,0.05342,0.32318,0.17381,0.07073,0.64146,0.0854,0.1012,0.18134,0.71746,0.18698,0.14597,0.21558,0.04063,0.076,0.08728,0.01919,0.08691,0.00828,0.00226,0.03574,0.01655,0.01091,0.00339,0.06433,0.12754,0.08616,0.05944,0.04289,30.7438726445744
"Edmonton",2017-11-01,0.60939,0.04012,0.05223,0.29826,0.14307,0.18736,0.18736,0.17638,0.16238,0.14345,0.48751,0.51249,0.50984,0.09311,0.03369,0.02233,0.05905,0.28198,0.03217,0.11923,0.21688,0.05337,0.32892,0.17638,0.07305,0.64005,0.0863,0.10749,0.18244,0.71007,0.18509,0.14232,0.20818,0.0405,0.07759,0.08706,0.01968,0.08857,0.01136,0.00265,0.03255,0.014,0.0106,0.00303,0.07684,0.12945,0.08024,0.0617,0.04315,30.5794820717131
"Edmonton",2017-12-01,0.61736,0.03912,0.04881,0.29471,0.14568,0.18815,0.18964,0.17548,0.15946,0.14158,0.49106,0.50894,0.50447,0.09389,0.0339,0.02198,0.05999,0.28577,0.0313,0.12109,0.2187,0.057,0.32154,0.17548,0.07489,0.64717,0.08756,0.09538,0.18107,0.72355,0.18331,0.12891,0.21796,0.04732,0.08383,0.08867,0.01639,0.08644,0.00484,0.00373,0.03465,0.01788,0.00857,0.00261,0.07489,0.12817,0.08271,0.05887,0.04806,30.6553462783172
"Edmonton",2018-01-01,0.59621,0.04545,0.05492,0.30341,0.14318,0.18295,0.1928,0.17538,0.15417,0.15152,0.48977,0.51023,0.50795,0.08636,0.03561,0.02311,0.06326,0.28371,0.0322,0.12159,0.20909,0.05644,0.31591,0.1822,0.08258,0.63485,0.08636,0.0875,0.18636,0.72614,0.1803,0.12159,0.21364,0.04811,0.0803,0.09053,0.01023,0.08561,0.00985,0.00492,0.03333,0.01894,0.00985,0.00341,0.08939,0.12727,0.08902,0.06174,0.04697,30.6287077131258
"Edmonton",2018-02-01,0.58734,0.04396,0.05343,0.31527,0.13945,0.19022,0.18984,0.169,0.15498,0.1565,0.48579,0.51421,0.50322,0.10042,0.03903,0.02425,0.06101,0.27207,0.03297,0.12505,0.20879,0.05116,0.31527,0.18416,0.08261,0.62751,0.08261,0.08943,0.18568,0.7249,0.17203,0.13073,0.20728,0.04964,0.08147,0.0845,0.01288,0.07844,0.01629,0.00227,0.03903,0.01667,0.01364,0.00341,0.0917,0.12959,0.08981,0.0576,0.04661,31.0744299450549
"Edmonton",2018-03-01,0.59712,0.04203,0.0515,0.30935,0.14123,0.18894,0.18781,0.16888,0.15638,0.15676,0.48883,0.51117,0.50587,0.09883,0.03976,0.02651,0.06134,0.2677,0.03067,0.1223,0.20863,0.04771,0.33094,0.18289,0.07686,0.6259,0.0905,0.09012,0.18326,0.72662,0.17001,0.13518,0.21166,0.04544,0.08406,0.08292,0.01704,0.07611,0.01136,0.00454,0.03597,0.01287,0.01287,0.00379,0.09618,0.12306,0.09125,0.05869,0.04733,31.0171340206186
"Edmonton",2018-04-01,0.59407,0.03801,0.05473,0.31319,0.14671,0.18244,0.19308,0.16914,0.14937,0.15926,0.48689,0.51311,0.50779,0.09388,0.04029,0.02547,0.06347,0.2691,0.03269,0.12125,0.20753,0.04713,0.33865,0.18244,0.07032,0.61954,0.0859,0.08818,0.18168,0.73014,0.1623,0.12733,0.20563,0.04599,0.08172,0.08704,0.01976,0.08362,0.0076,0.00608,0.05017,0.0114,0.01406,0.00798,0.08932,0.12239,0.09426,0.06119,0.05055,30.4451659751037
"Edmonton",2018-05-01,0.61426,0.04257,0.05302,0.29014,0.146,0.18671,0.19866,0.16281,0.15571,0.15011,0.48618,0.51382,0.50411,0.09895,0.03473,0.02651,0.06049,0.27521,0.03025,0.11576,0.22218,0.04332,0.33757,0.17999,0.07095,0.63107,0.09373,0.08813,0.16692,0.74496,0.15721,0.13107,0.20202,0.04929,0.08364,0.08588,0.01867,0.08514,0.00485,0.00485,0.04593,0.01718,0.0168,0.00747,0.08999,0.11949,0.09522,0.059,0.05116,30.5592965154504
"Edmonton",2018-06-01,0.6196,0.04544,0.04957,0.28539,0.14382,0.18888,0.20203,0.16222,0.15584,0.1472,0.48629,0.51371,0.50544,0.09613,0.0383,0.02666,0.06046,0.273,0.03117,0.1104,0.22343,0.04206,0.34059,0.18438,0.06797,0.62824,0.09501,0.09651,0.16222,0.74127,0.15809,0.13819,0.20578,0.05069,0.0875,0.07698,0.01615,0.07473,0.00713,0.00376,0.04243,0.01953,0.01502,0.00713,0.09688,0.12542,0.09087,0.0537,0.04919,30.106995427825
"Edmonton",2018-07-01,0.56705,0.0848,0.05753,0.29062,0.14942,0.18976,0.19537,0.15913,0.15465,0.15166,0.48973,0.51027,0.50056,0.09488,0.03997,0.02279,0.06052,0.28129,0.02839,0.10908,0.22525,0.0396,0.34965,0.18416,0.06388,0.62159,0.08928,0.09264,0.16324,0.74412,0.16548,0.13149,0.19798,0.04669,0.08218,0.08666,0.02055,0.08891,0.00635,0.00224,0.04296,0.02017,0.01718,0.00411,0.08704,0.12589,0.08704,0.05491,0.04669,30.4240422721268
"Edmonton",2018-08-01,0.58246,0.08097,0.05709,0.27948,0.14739,0.19739,0.19739,0.15597,0.15112,0.15075,0.49291,0.50709,0.49515,0.08731,0.03993,0.02239,0.0597,0.29552,0.02873,0.10746,0.22724,0.04104,0.34925,0.18545,0.06082,0.63731,0.08843,0.08806,0.15448,0.75746,0.17015,0.12687,0.21455,0.04067,0.08209,0.0694,0.02164,0.08022,0.0056,0.00784,0.04179,0.02388,0.01642,0.0056,0.09328,0.12649,0.08881,0.05187,0.05112,30.3320400258231
"Edmonton",2018-09-01,0.61925,0.04346,0.04526,0.29203,0.14978,0.20187,0.18966,0.15625,0.15481,0.14763,0.49677,0.50323,0.4903,0.08872,0.03951,0.02011,0.05603,0.30532,0.03089,0.10453,0.22737,0.04634,0.33944,0.1875,0.06394,0.64152,0.09124,0.10022,0.15086,0.74892,0.16954,0.12464,0.213,0.0546,0.07795,0.07471,0.02191,0.07866,0.00467,0.00359,0.03807,0.01904,0.01545,0.00359,0.10057,0.12356,0.08728,0.0528,0.05316,30.7901746724891
"Edmonton",2018-10-01,0.62853,0.04381,0.04815,0.27951,0.14699,0.20891,0.18392,0.15677,0.15279,0.15062,0.50543,0.49457,0.49638,0.0945,0.03838,0.01883,0.05467,0.29725,0.03005,0.10355,0.22737,0.04453,0.34214,0.18248,0.06988,0.64265,0.09522,0.10282,0.14881,0.74837,0.1756,0.1365,0.22158,0.05648,0.0782,0.06915,0.02028,0.06951,0.00688,0.00253,0.03548,0.01484,0.01267,0.00615,0.09413,0.13179,0.08472,0.05033,0.05105,30.9434351620948
"Edmonton",2018-11-01,0.6207,0.04436,0.04362,0.29131,0.14418,0.20628,0.18299,0.1597,0.15601,0.15083,0.50092,0.49908,0.50166,0.09242,0.03734,0.01774,0.05767,0.29316,0.02699,0.10351,0.21331,0.04695,0.34972,0.18817,0.07135,0.64325,0.09242,0.0939,0.15194,0.75416,0.18041,0.14381,0.22181,0.0536,0.08207,0.06359,0.01959,0.0695,0.00555,0.00407,0.03512,0.01294,0.01257,0.00185,0.09353,0.13383,0.07837,0.04954,0.04917,31.6567051282051
"Edmonton",2018-12-01,0.61422,0.03879,0.05352,0.29346,0.1426,0.20187,0.17852,0.16631,0.15769,0.15302,0.50072,0.49928,0.50287,0.10022,0.0352,0.01724,0.05855,0.28592,0.0255,0.10884,0.21228,0.05065,0.3477,0.18355,0.07148,0.63614,0.09878,0.09878,0.14799,0.75323,0.17493,0.13793,0.21013,0.05568,0.08585,0.07471,0.02263,0.07507,0.00826,0.00395,0.0352,0.01293,0.01401,0.00108,0.08764,0.13362,0.08154,0.05029,0.05136,31.5065292981326
"Edmonton",2019-01-01,0.60844,0.04477,0.05688,0.28991,0.13358,0.19927,0.18312,0.17468,0.1567,0.15266,0.49798,0.50202,0.50349,0.09835,0.0378,0.01945,0.06239,0.27853,0.02532,0.10716,0.2055,0.05578,0.34569,0.18716,0.07339,0.6433,0.09725,0.10018,0.1567,0.74312,0.17431,0.13835,0.21431,0.05284,0.08477,0.07376,0.02018,0.07706,0.01101,0.00367,0.03009,0.01358,0.01284,0.0033,0.08991,0.13578,0.08624,0.04917,0.04881,31.0774754098361
"Edmonton",2019-02-01,0.59244,0.05671,0.05709,0.29376,0.13611,0.19395,0.18147,0.1724,0.15879,0.15728,0.49565,0.50435,0.50057,0.1051,0.03516,0.02079,0.06125,0.27713,0.02987,0.10926,0.20302,0.05784,0.34216,0.18677,0.07108,0.6397,0.09527,0.09716,0.15123,0.75161,0.17618,0.13611,0.22079,0.05217,0.08658,0.06805,0.0189,0.08393,0.00983,0.00605,0.03176,0.0121,0.0121,0.00151,0.08393,0.1259,0.09149,0.05293,0.04764,31.23027100271
"Edmonton",2019-03-01,0.60722,0.04715,0.05209,0.29354,0.13802,0.18897,0.18061,0.17452,0.15247,0.1654,0.49125,0.50875,0.51065,0.10114,0.03346,0.02129,0.05894,0.27452,0.02852,0.1076,0.20304,0.06692,0.34449,0.17795,0.07148,0.63878,0.09582,0.09087,0.15399,0.75513,0.18023,0.15209,0.22243,0.04943,0.07795,0.06806,0.01977,0.08631,0.00951,0.00608,0.0327,0.01445,0.00875,0.00228,0.06996,0.12433,0.09316,0.05019,0.04791,31.5872457912458
"Edmonton",2019-04-01,0.60678,0.05025,0.04568,0.2973,0.13894,0.19566,0.18005,0.17244,0.14579,0.16711,0.48496,0.51504,0.50362,0.09669,0.03426,0.02208,0.05976,0.28359,0.02893,0.10544,0.20365,0.06547,0.3445,0.185,0.067,0.63761,0.09364,0.08793,0.16026,0.75181,0.18386,0.15303,0.21774,0.04834,0.07309,0.06547,0.01675,0.10088,0.00723,0.00343,0.03426,0.01751,0.00761,0.00305,0.06776,0.12067,0.09326,0.04492,0.0453,31.391033557047
"Edmonton",2019-05-01,0.61422,0.04351,0.05128,0.29099,0.13792,0.19425,0.18609,0.17016,0.13986,0.17172,0.49534,0.50466,0.49728,0.09518,0.0373,0.0237,0.05711,0.28943,0.03419,0.10334,0.21601,0.06566,0.32945,0.18648,0.06488,0.63131,0.09635,0.09713,0.15268,0.75019,0.19153,0.14724,0.22106,0.04468,0.07226,0.07809,0.01787,0.09207,0.00583,0.00117,0.02797,0.01476,0.00932,0.00311,0.07304,0.11888,0.1014,0.0474,0.0404,30.6619725085911
"Edmonton",2019-06-01,0.61473,0.04558,0.04636,0.29334,0.14024,0.19439,0.18543,0.17141,0.14219,0.16634,0.48734,0.51266,0.4963,0.09505,0.04012,0.02571,0.05181,0.291,0.03467,0.10401,0.22283,0.06233,0.33152,0.17647,0.06817,0.62836,0.09194,0.09233,0.16284,0.74484,0.18426,0.14492,0.2201,0.04597,0.0709,0.08376,0.01792,0.08921,0.00857,0.00273,0.02844,0.0148,0.00623,0.00234,0.07986,0.11687,0.1009,0.05025,0.0409,31.0306589673913
"Edmonton",2019-07-01,0.56694,0.08122,0.05878,0.29306,0.14122,0.1898,0.19633,0.16367,0.14735,0.16163,0.49265,0.50735,0.50367,0.09184,0.03796,0.02204,0.05102,0.29347,0.03551,0.10122,0.22204,0.05837,0.33878,0.17347,0.07061,0.63714,0.08531,0.0951,0.15878,0.74612,0.18122,0.14082,0.20816,0.04367,0.07347,0.10776,0.01347,0.08898,0.0102,0.00694,0.02776,0.01469,0.00612,0.00163,0.0751,0.11837,0.10245,0.05184,0.04082,30.7006051873199
"Edmonton",2019-08-01,0.56359,0.08677,0.05359,0.29604,0.14207,0.18545,0.18971,0.16631,0.151,0.16546,0.49298,0.50702,0.50404,0.08422,0.04211,0.02127,0.05402,0.29434,0.03148,0.10719,0.22118,0.05827,0.3339,0.17184,0.07614,0.63505,0.08635,0.09953,0.15993,0.74054,0.18162,0.14249,0.21778,0.04892,0.07741,0.08464,0.01531,0.08379,0.01319,0.00468,0.0268,0.01489,0.00681,0.0017,0.07997,0.11017,0.09826,0.05274,0.04381,30.8616341829085
"Edmonton",2019-09-01,0.61262,0.03996,0.04269,0.30472,0.13896,0.18483,0.20163,0.15486,0.15486,0.16485,0.49183,0.50817,0.50363,0.08447,0.04314,0.02361,0.05359,0.29155,0.03179,0.10536,0.21344,0.05359,0.33833,0.17666,0.08084,0.6267,0.09173,0.09764,0.16712,0.73524,0.18937,0.13896,0.22661,0.0386,0.0713,0.0772,0.01635,0.08674,0.00636,0.005,0.02997,0.01544,0.00545,0.005,0.08765,0.10899,0.10581,0.05086,0.04087,31.3129647435897
"Edmonton",2019-10-01,0.62148,0.0413,0.04665,0.29057,0.13703,0.17298,0.20554,0.16327,0.16618,0.155,0.49854,0.50146,0.51555,0.07677,0.03887,0.02624,0.05394,0.28863,0.02964,0.10884,0.20603,0.05782,0.33722,0.17687,0.08358,0.63168,0.09378,0.10641,0.17153,0.72206,0.18999,0.12828,0.23907,0.04908,0.07726,0.07629,0.01361,0.0792,0.00583,0.00389,0.02818,0.01361,0.00486,0.00534,0.08552,0.10447,0.11516,0.05296,0.04422,31.5307294317218
"Edmonton",2019-11-01,0.59434,0.06338,0.05656,0.28571,0.13749,0.17016,0.20624,0.16236,0.16236,0.16138,0.49391,0.50609,0.52023,0.08435,0.03657,0.02633,0.05802,0.2745,0.02389,0.10775,0.1921,0.0551,0.34959,0.18479,0.08679,0.63481,0.09313,0.09898,0.17114,0.72989,0.1882,0.13554,0.23501,0.04778,0.08191,0.07314,0.01268,0.08289,0.01268,0.0039,0.0312,0.0117,0.00829,0.00195,0.07314,0.11019,0.1136,0.05461,0.04144,31.7925042881647
"Edmonton",2019-12-01,0.60586,0.0507,0.05268,0.29076,0.13817,0.17545,0.20775,0.15755,0.16501,0.15606,0.49851,0.50149,0.52038,0.08748,0.0333,0.02286,0.06213,0.27386,0.02336,0.10686,0.18588,0.06362,0.34841,0.18787,0.084,0.63469,0.09443,0.10189,0.17744,0.72068,0.18986,0.13469,0.23459,0.04672,0.08598,0.0835,0.0164,0.07604,0.00944,0.00199,0.03429,0.00795,0.00596,5e-04,0.07207,0.11481,0.10636,0.05865,0.03926,31.1764003511853
"Hamilton",2017-01-01,0.55639,0.03076,0.03759,0.37526,0.15038,0.15106,0.15653,0.1784,0.1702,0.19344,0.48189,0.51811,0.50239,0.07177,0.06152,0.02939,0.054,0.28093,0.04511,0.14217,0.20643,0.05468,0.30554,0.16063,0.08544,0.57416,0.08954,0.03828,0.20643,0.7553,0.17157,0.12577,0.19617,0.06767,0.07109,0.07245,0.02597,0.09501,0.02529,0.00478,0.02734,0.01025,0.01367,0.01025,0.08271,0.10185,0.09228,0.05947,0.05947,26.9556575342466
"Hamilton",2017-02-01,0.54673,0.052,0.03584,0.36543,0.14687,0.14687,0.15741,0.18482,0.17428,0.18974,0.47857,0.52143,0.49754,0.08433,0.05903,0.02741,0.05833,0.27337,0.04568,0.13071,0.21504,0.04779,0.3085,0.16444,0.08784,0.56781,0.1033,0.04076,0.20661,0.75264,0.17358,0.12579,0.19888,0.06325,0.07309,0.07871,0.0267,0.08925,0.026,0.00211,0.0253,0.01335,0.01616,0.00211,0.08573,0.10119,0.1026,0.05762,0.05481,27.3074293785311
"Hamilton",2017-03-01,0.53464,0.07558,0.03359,0.35619,0.15255,0.14976,0.16865,0.17635,0.17215,0.18055,0.47656,0.52344,0.48705,0.08328,0.05878,0.02589,0.05738,0.28761,0.04759,0.13506,0.21903,0.05108,0.29601,0.15955,0.09167,0.57943,0.09587,0.04409,0.20434,0.75157,0.17705,0.12806,0.20084,0.07698,0.06508,0.07698,0.0154,0.08957,0.02729,0.0042,0.02589,0.014,0.0147,0.0042,0.07978,0.10007,0.09167,0.06508,0.05878,26.5597693351425
"Hamilton",2017-04-01,0.58596,0.0407,0.03088,0.34246,0.15158,0.14596,0.1614,0.17825,0.17684,0.18596,0.47579,0.52421,0.49123,0.08211,0.05544,0.03018,0.05965,0.2814,0.04842,0.12421,0.22877,0.04772,0.30667,0.1614,0.08281,0.59228,0.10807,0.0393,0.21474,0.74596,0.16772,0.13263,0.2,0.08,0.06596,0.06175,0.02246,0.08912,0.02456,0.00211,0.02877,0.02386,0.01684,0.00421,0.08,0.09544,0.09123,0.05895,0.06667,26.097628032345
"Hamilton",2017-05-01,0.59698,0.02947,0.03907,0.33448,0.15764,0.14051,0.15422,0.17958,0.17752,0.19054,0.47293,0.52707,0.47841,0.09184,0.05346,0.02947,0.05894,0.28787,0.05003,0.11857,0.24469,0.04318,0.30432,0.15696,0.08225,0.58328,0.1035,0.03701,0.2111,0.75188,0.16175,0.12954,0.20356,0.07265,0.07197,0.05003,0.03016,0.0987,0.02262,0.00685,0.03153,0.02193,0.01028,0.00685,0.08156,0.07951,0.08705,0.06237,0.0706,26.0387696335079
"Hamilton",2017-06-01,0.58474,0.03646,0.03174,0.34706,0.16745,0.13572,0.15598,0.17893,0.17286,0.18906,0.47806,0.52194,0.47738,0.08913,0.05064,0.02633,0.06617,0.29034,0.04929,0.12019,0.25253,0.04862,0.30182,0.14922,0.07833,0.58744,0.09588,0.04254,0.20527,0.75219,0.16408,0.10736,0.22012,0.0763,0.0709,0.03714,0.02296,0.10533,0.02296,0.0108,0.03714,0.03781,0.01215,0.00473,0.07022,0.08643,0.08508,0.06077,0.07495,25.3353273427471
"Hamilton",2017-07-01,0.55952,0.07843,0.03711,0.32493,0.16106,0.13375,0.15756,0.18768,0.16527,0.19468,0.48109,0.51891,0.4937,0.08193,0.05112,0.02801,0.05532,0.28992,0.04552,0.11765,0.2493,0.05322,0.29972,0.15966,0.07493,0.59314,0.09594,0.04412,0.20238,0.7535,0.15406,0.11835,0.22619,0.07143,0.07213,0.04902,0.02451,0.11064,0.0063,0.0112,0.03291,0.03571,0.0105,0.0063,0.07073,0.09104,0.07773,0.06162,0.07353,25.4854193548387
"Hamilton",2017-08-01,0.56965,0.08039,0.0298,0.32017,0.1587,0.13652,0.16979,0.18919,0.16355,0.18226,0.48857,0.51143,0.50173,0.07762,0.04227,0.03188,0.05059,0.29591,0.04574,0.1192,0.23493,0.05475,0.30492,0.15939,0.08108,0.59945,0.10395,0.04851,0.19543,0.75606,0.15107,0.12335,0.22523,0.06584,0.07692,0.05198,0.02287,0.10742,0.00832,0.00832,0.0395,0.03257,0.01109,0.00277,0.07277,0.08732,0.08108,0.07069,0.06653,26.0254224464061
