"Date","GEO","VALUE","val_norm","Components","Unit of measure"
2018-09-01,"Canada",3.45,0.0345,"UnMort_total","Interest rate (percentage)"
2018-09-01,"Canada",7279,7.279e+09,"UnMort_var","Dollars (in millions)"
2018-09-01,"Canada",3.07,0.0307,"UnMort_var","Interest rate (percentage)"
2018-09-01,"Canada",1079,1.079e+09,"UnMort_fix0_1","Dollars (in millions)"
2018-09-01,"Canada",5.45,0.0545,"UnMort_fix0_1","Interest rate (percentage)"
2018-09-01,"Canada",4839,4.839e+09,"UnMort_fix1_3","Dollars (in millions)"
2018-09-01,"Canada",3.48,0.0348,"UnMort_fix1_3","Interest rate (percentage)"
2018-09-01,"Canada",2672,2.672e+09,"UnMort_fix3_5","Dollars (in millions)"
2018-09-01,"Canada",3.41,0.0341,"UnMort_fix3_5","Interest rate (percentage)"
2018-09-01,"Canada",3605,3.605e+09,"UnMort_fix5","Dollars (in millions)"
2018-09-01,"Canada",3.63,0.0363,"UnMort_fix5","Interest rate (percentage)"
2018-09-01,"Canada",18080,1.808e+10,"Credit_rate","Dollars (in millions)"
2018-09-01,"Canada",5.71,0.0571,"Credit_rate","Interest rate (percentage)"
2018-10-01,"Canada",8703,8.703e+09,"InMort_total","Dollars (in millions)"
2018-10-01,"Canada",3.59,0.0359,"InMort_total","Interest rate (percentage)"
2018-10-01,"Canada",2057,2.057e+09,"InMort_var","Dollars (in millions)"
2018-10-01,"Canada",3.24,0.0324,"InMort_var","Interest rate (percentage)"
2018-10-01,"Canada",704,7.04e+08,"InMort_fix0_1","Dollars (in millions)"
2018-10-01,"Canada",5.71,0.0571,"InMort_fix0_1","Interest rate (percentage)"
2018-10-01,"Canada",1568,1.568e+09,"InMort_fix1_3","Dollars (in millions)"
2018-10-01,"Canada",3.39,0.0339,"InMort_fix1_3","Interest rate (percentage)"
2018-10-01,"Canada",1290,1.29e+09,"InMort_fix3_5","Dollars (in millions)"
2018-10-01,"Canada",3.47,0.0347,"InMort_fix3_5","Interest rate (percentage)"
2018-10-01,"Canada",3083,3.083e+09,"InMort_fix5","Dollars (in millions)"
2018-10-01,"Canada",3.5,0.035,"InMort_fix5","Interest rate (percentage)"
2018-10-01,"Canada",22202,2.2202e+10,"UnMort_total","Dollars (in millions)"
2018-10-01,"Canada",3.56,0.0356,"UnMort_total","Interest rate (percentage)"
2018-10-01,"Canada",7297,7.297e+09,"UnMort_var","Dollars (in millions)"
2018-10-01,"Canada",3.33,0.0333,"UnMort_var","Interest rate (percentage)"
2018-10-01,"Canada",1085,1.085e+09,"UnMort_fix0_1","Dollars (in millions)"
2018-10-01,"Canada",5.36,0.0536,"UnMort_fix0_1","Interest rate (percentage)"
2018-10-01,"Canada",5120,5.12e+09,"UnMort_fix1_3","Dollars (in millions)"
2018-10-01,"Canada",3.48,0.0348,"UnMort_fix1_3","Interest rate (percentage)"
2018-10-01,"Canada",3598,3.598e+09,"UnMort_fix3_5","Dollars (in millions)"
2018-10-01,"Canada",3.45,0.0345,"UnMort_fix3_5","Interest rate (percentage)"
2018-10-01,"Canada",5101,5.101e+09,"UnMort_fix5","Dollars (in millions)"
2018-10-01,"Canada",3.65,0.0365,"UnMort_fix5","Interest rate (percentage)"
2018-10-01,"Canada",19395,1.9395e+10,"Credit_rate","Dollars (in millions)"
2018-10-01,"Canada",6,0.06,"Credit_rate","Interest rate (percentage)"
2018-11-01,"Canada",8609,8.609e+09,"InMort_total","Dollars (in millions)"
2018-11-01,"Canada",3.66,0.0366,"InMort_total","Interest rate (percentage)"
2018-11-01,"Canada",1826,1.826e+09,"InMort_var","Dollars (in millions)"
2018-11-01,"Canada",3.31,0.0331,"InMort_var","Interest rate (percentage)"
2018-11-01,"Canada",679,6.79e+08,"InMort_fix0_1","Dollars (in millions)"
2018-11-01,"Canada",5.54,0.0554,"InMort_fix0_1","Interest rate (percentage)"
2018-11-01,"Canada",1391,1.391e+09,"InMort_fix1_3","Dollars (in millions)"
2018-11-01,"Canada",3.5,0.035,"InMort_fix1_3","Interest rate (percentage)"
2018-11-01,"Canada",1461,1.461e+09,"InMort_fix3_5","Dollars (in millions)"
2018-11-01,"Canada",3.54,0.0354,"InMort_fix3_5","Interest rate (percentage)"
2018-11-01,"Canada",3252,3.252e+09,"InMort_fix5","Dollars (in millions)"
2018-11-01,"Canada",3.58,0.0358,"InMort_fix5","Interest rate (percentage)"
2018-11-01,"Canada",22803,2.2803e+10,"UnMort_total","Dollars (in millions)"
2018-11-01,"Canada",3.64,0.0364,"UnMort_total","Interest rate (percentage)"
2018-11-01,"Canada",5954,5.954e+09,"UnMort_var","Dollars (in millions)"
2018-11-01,"Canada",3.42,0.0342,"UnMort_var","Interest rate (percentage)"
2018-11-01,"Canada",1071,1.071e+09,"UnMort_fix0_1","Dollars (in millions)"
2018-11-01,"Canada",5.25,0.0525,"UnMort_fix0_1","Interest rate (percentage)"
2018-11-01,"Canada",4779,4.779e+09,"UnMort_fix1_3","Dollars (in millions)"
2018-11-01,"Canada",3.51,0.0351,"UnMort_fix1_3","Interest rate (percentage)"
2018-11-01,"Canada",4410,4.41e+09,"UnMort_fix3_5","Dollars (in millions)"
2018-11-01,"Canada",3.52,0.0352,"UnMort_fix3_5","Interest rate (percentage)"
2018-11-01,"Canada",6588,6.588e+09,"UnMort_fix5","Dollars (in millions)"
2018-11-01,"Canada",3.76,0.0376,"UnMort_fix5","Interest rate (percentage)"
2018-11-01,"Canada",17359,1.7359e+10,"Credit_rate","Dollars (in millions)"
2018-11-01,"Canada",6.17,0.0617,"Credit_rate","Interest rate (percentage)"
2018-12-01,"Canada",6569,6.569e+09,"InMort_total","Dollars (in millions)"
2018-12-01,"Canada",3.78,0.0378,"InMort_total","Interest rate (percentage)"
2018-12-01,"Canada",1131,1.131e+09,"InMort_var","Dollars (in millions)"
2018-12-01,"Canada",3.4,0.034,"InMort_var","Interest rate (percentage)"
2018-12-01,"Canada",622,6.22e+08,"InMort_fix0_1","Dollars (in millions)"
2018-12-01,"Canada",5.65,0.0565,"InMort_fix0_1","Interest rate (percentage)"
2018-12-01,"Canada",1149,1.149e+09,"InMort_fix1_3","Dollars (in millions)"
2018-12-01,"Canada",3.63,0.0363,"InMort_fix1_3","Interest rate (percentage)"
2018-12-01,"Canada",1152,1.152e+09,"InMort_fix3_5","Dollars (in millions)"
2018-12-01,"Canada",3.61,0.0361,"InMort_fix3_5","Interest rate (percentage)"
2018-12-01,"Canada",2515,2.515e+09,"InMort_fix5","Dollars (in millions)"
2018-12-01,"Canada",3.65,0.0365,"InMort_fix5","Interest rate (percentage)"
2018-12-01,"Canada",18193,1.8193e+10,"UnMort_total","Dollars (in millions)"
2018-12-01,"Canada",3.72,0.0372,"UnMort_total","Interest rate (percentage)"
2018-12-01,"Canada",4326,4.326e+09,"UnMort_var","Dollars (in millions)"
2018-12-01,"Canada",3.51,0.0351,"UnMort_var","Interest rate (percentage)"
2018-12-01,"Canada",1006,1.006e+09,"UnMort_fix0_1","Dollars (in millions)"
2018-12-01,"Canada",5.28,0.0528,"UnMort_fix0_1","Interest rate (percentage)"
2018-12-01,"Canada",4224,4.224e+09,"UnMort_fix1_3","Dollars (in millions)"
2018-12-01,"Canada",3.63,0.0363,"UnMort_fix1_3","Interest rate (percentage)"
2018-12-01,"Canada",3638,3.638e+09,"UnMort_fix3_5","Dollars (in millions)"
2018-12-01,"Canada",3.6,0.036,"UnMort_fix3_5","Interest rate (percentage)"
2018-12-01,"Canada",4998,4.998e+09,"UnMort_fix5","Dollars (in millions)"
2018-12-01,"Canada",3.76,0.0376,"UnMort_fix5","Interest rate (percentage)"
2018-12-01,"Canada",16165,1.6165e+10,"Credit_rate","Dollars (in millions)"
2018-12-01,"Canada",6.28,0.0628,"Credit_rate","Interest rate (percentage)"
2019-01-01,"Canada",5916,5.916e+09,"InMort_total","Dollars (in millions)"
2019-01-01,"Canada",3.84,0.0384,"InMort_total","Interest rate (percentage)"
2019-01-01,"Canada",955,9.55e+08,"InMort_var","Dollars (in millions)"
2019-01-01,"Canada",3.52,0.0352,"InMort_var","Interest rate (percentage)"
2019-01-01,"Canada",635,6.35e+08,"InMort_fix0_1","Dollars (in millions)"
2019-01-01,"Canada",5.6,0.056,"InMort_fix0_1","Interest rate (percentage)"
2019-01-01,"Canada",1157,1.157e+09,"InMort_fix1_3","Dollars (in millions)"
2019-01-01,"Canada",3.62,0.0362,"InMort_fix1_3","Interest rate (percentage)"
2019-01-01,"Canada",1099,1.099e+09,"InMort_fix3_5","Dollars (in millions)"
2019-01-01,"Canada",3.63,0.0363,"InMort_fix3_5","Interest rate (percentage)"
2019-01-01,"Canada",2071,2.071e+09,"InMort_fix5","Dollars (in millions)"
2019-01-01,"Canada",3.69,0.0369,"InMort_fix5","Interest rate (percentage)"
2019-01-01,"Canada",16193,1.6193e+10,"UnMort_total","Dollars (in millions)"
2019-01-01,"Canada",3.72,0.0372,"UnMort_total","Interest rate (percentage)"
2019-01-01,"Canada",4085,4.085e+09,"UnMort_var","Dollars (in millions)"
2019-01-01,"Canada",3.49,0.0349,"UnMort_var","Interest rate (percentage)"
2019-01-01,"Canada",916,9.16e+08,"UnMort_fix0_1","Dollars (in millions)"
2019-01-01,"Canada",5.21,0.0521,"UnMort_fix0_1","Interest rate (percentage)"
2019-01-01,"Canada",4212,4.212e+09,"UnMort_fix1_3","Dollars (in millions)"
2019-01-01,"Canada",3.66,0.0366,"UnMort_fix1_3","Interest rate (percentage)"
2019-01-01,"Canada",3002,3.002e+09,"UnMort_fix3_5","Dollars (in millions)"
2019-01-01,"Canada",3.6,0.036,"UnMort_fix3_5","Interest rate (percentage)"
2019-01-01,"Canada",3978,3.978e+09,"UnMort_fix5","Dollars (in millions)"
2019-01-01,"Canada",3.76,0.0376,"UnMort_fix5","Interest rate (percentage)"
2019-01-01,"Canada",15263,1.5263e+10,"Credit_rate","Dollars (in millions)"
2019-01-01,"Canada",6.39,0.0639,"Credit_rate","Interest rate (percentage)"
2019-02-01,"Canada",5844,5.844e+09,"InMort_total","Dollars (in millions)"
2019-02-01,"Canada",3.82,0.0382,"InMort_total","Interest rate (percentage)"
2019-02-01,"Canada",781,7.81e+08,"InMort_var","Dollars (in millions)"
2019-02-01,"Canada",3.66,0.0366,"InMort_var","Interest rate (percentage)"
2019-02-01,"Canada",630,6.3e+08,"InMort_fix0_1","Dollars (in millions)"
2019-02-01,"Canada",5.45,0.0545,"InMort_fix0_1","Interest rate (percentage)"
2019-02-01,"Canada",1261,1.261e+09,"InMort_fix1_3","Dollars (in millions)"
2019-02-01,"Canada",3.58,0.0358,"InMort_fix1_3","Interest rate (percentage)"
2019-02-01,"Canada",837,8.37e+08,"InMort_fix3_5","Dollars (in millions)"
2019-02-01,"Canada",3.58,0.0358,"InMort_fix3_5","Interest rate (percentage)"
2019-02-01,"Canada",2335,2.335e+09,"InMort_fix5","Dollars (in millions)"
2019-02-01,"Canada",3.65,0.0365,"InMort_fix5","Interest rate (percentage)"
2019-02-01,"Canada",14605,1.4605e+10,"UnMort_total","Dollars (in millions)"
2019-02-01,"Canada",3.73,0.0373,"UnMort_total","Interest rate (percentage)"
2019-02-01,"Canada",3508,3.508e+09,"UnMort_var","Dollars (in millions)"
2019-02-01,"Canada",3.56,0.0356,"UnMort_var","Interest rate (percentage)"
2019-02-01,"Canada",921,9.21e+08,"UnMort_fix0_1","Dollars (in millions)"
2019-02-01,"Canada",5.16,0.0516,"UnMort_fix0_1","Interest rate (percentage)"
2019-02-01,"Canada",3927,3.927e+09,"UnMort_fix1_3","Dollars (in millions)"
2019-02-01,"Canada",3.66,0.0366,"UnMort_fix1_3","Interest rate (percentage)"
2019-02-01,"Canada",2266,2.266e+09,"UnMort_fix3_5","Dollars (in millions)"
2019-02-01,"Canada",3.59,0.0359,"UnMort_fix3_5","Interest rate (percentage)"
2019-02-01,"Canada",3983,3.983e+09,"UnMort_fix5","Dollars (in millions)"
2019-02-01,"Canada",3.71,0.0371,"UnMort_fix5","Interest rate (percentage)"
2019-02-01,"Canada",15307,1.5307e+10,"Credit_rate","Dollars (in millions)"
2019-02-01,"Canada",6.39,0.0639,"Credit_rate","Interest rate (percentage)"
2019-03-01,"Canada",6529,6.529e+09,"InMort_total","Dollars (in millions)"
2019-03-01,"Canada",3.76,0.0376,"InMort_total","Interest rate (percentage)"
2019-03-01,"Canada",783,7.83e+08,"InMort_var","Dollars (in millions)"
2019-03-01,"Canada",3.75,0.0375,"InMort_var","Interest rate (percentage)"
2019-03-01,"Canada",685,6.85e+08,"InMort_fix0_1","Dollars (in millions)"
2019-03-01,"Canada",5.44,0.0544,"InMort_fix0_1","Interest rate (percentage)"
2019-03-01,"Canada",1425,1.425e+09,"InMort_fix1_3","Dollars (in millions)"
2019-03-01,"Canada",3.54,0.0354,"InMort_fix1_3","Interest rate (percentage)"
2019-03-01,"Canada",1052,1.052e+09,"InMort_fix3_5","Dollars (in millions)"
2019-03-01,"Canada",3.45,0.0345,"InMort_fix3_5","Interest rate (percentage)"
2019-03-01,"Canada",2585,2.585e+09,"InMort_fix5","Dollars (in millions)"
2019-03-01,"Canada",3.57,0.0357,"InMort_fix5","Interest rate (percentage)"
2019-03-01,"Canada",16940,1.694e+10,"UnMort_total","Dollars (in millions)"
2019-03-01,"Canada",3.68,0.0368,"UnMort_total","Interest rate (percentage)"
2019-03-01,"Canada",3583,3.583e+09,"UnMort_var","Dollars (in millions)"
2019-03-01,"Canada",3.61,0.0361,"UnMort_var","Interest rate (percentage)"
2019-03-01,"Canada",1048,1.048e+09,"UnMort_fix0_1","Dollars (in millions)"
2019-03-01,"Canada",5.16,0.0516,"UnMort_fix0_1","Interest rate (percentage)"
2019-03-01,"Canada",4479,4.479e+09,"UnMort_fix1_3","Dollars (in millions)"
2019-03-01,"Canada",3.61,0.0361,"UnMort_fix1_3","Interest rate (percentage)"
2019-03-01,"Canada",2920,2.92e+09,"UnMort_fix3_5","Dollars (in millions)"
2019-03-01,"Canada",3.47,0.0347,"UnMort_fix3_5","Interest rate (percentage)"
2019-03-01,"Canada",4909,4.909e+09,"UnMort_fix5","Dollars (in millions)"
2019-03-01,"Canada",3.61,0.0361,"UnMort_fix5","Interest rate (percentage)"
2019-03-01,"Canada",16212,1.6212e+10,"Credit_rate","Dollars (in millions)"
2019-03-01,"Canada",6.32,0.0632,"Credit_rate","Interest rate (percentage)"
2019-04-01,"Canada",8195,8.195e+09,"InMort_total","Dollars (in millions)"
2019-04-01,"Canada",3.59,0.0359,"InMort_total","Interest rate (percentage)"
2019-04-01,"Canada",748,7.48e+08,"InMort_var","Dollars (in millions)"
2019-04-01,"Canada",3.82,0.0382,"InMort_var","Interest rate (percentage)"
2019-04-01,"Canada",793,7.93e+08,"InMort_fix0_1","Dollars (in millions)"
2019-04-01,"Canada",5.59,0.0559,"InMort_fix0_1","Interest rate (percentage)"
2019-04-01,"Canada",1993,1.993e+09,"InMort_fix1_3","Dollars (in millions)"
2019-04-01,"Canada",3.33,0.0333,"InMort_fix1_3","Interest rate (percentage)"
2019-04-01,"Canada",1526,1.526e+09,"InMort_fix3_5","Dollars (in millions)"
2019-04-01,"Canada",3.23,0.0323,"InMort_fix3_5","Interest rate (percentage)"
2019-04-01,"Canada",3135,3.135e+09,"InMort_fix5","Dollars (in millions)"
2019-04-01,"Canada",3.36,0.0336,"InMort_fix5","Interest rate (percentage)"
2019-04-01,"Canada",20490,2.049e+10,"UnMort_total","Dollars (in millions)"
2019-04-01,"Canada",3.52,0.0352,"UnMort_total","Interest rate (percentage)"
2019-04-01,"Canada",3337,3.337e+09,"UnMort_var","Dollars (in millions)"
2019-04-01,"Canada",3.64,0.0364,"UnMort_var","Interest rate (percentage)"
2019-04-01,"Canada",1164,1.164e+09,"UnMort_fix0_1","Dollars (in millions)"
2019-04-01,"Canada",5.19,0.0519,"UnMort_fix0_1","Interest rate (percentage)"
2019-04-01,"Canada",5668,5.668e+09,"UnMort_fix1_3","Dollars (in millions)"
2019-04-01,"Canada",3.43,0.0343,"UnMort_fix1_3","Interest rate (percentage)"
2019-04-01,"Canada",4517,4.517e+09,"UnMort_fix3_5","Dollars (in millions)"
2019-04-01,"Canada",3.24,0.0324,"UnMort_fix3_5","Interest rate (percentage)"
2019-04-01,"Canada",5805,5.805e+09,"UnMort_fix5","Dollars (in millions)"
2019-04-01,"Canada",3.41,0.0341,"UnMort_fix5","Interest rate (percentage)"
2019-04-01,"Canada",19062,1.9062e+10,"Credit_rate","Dollars (in millions)"
2019-04-01,"Canada",6.12,0.0612,"Credit_rate","Interest rate (percentage)"
2019-05-01,"Canada",10357,1.0357e+10,"InMort_total","Dollars (in millions)"
2019-05-01,"Canada",3.45,0.0345,"InMort_total","Interest rate (percentage)"
2019-05-01,"Canada",761,7.61e+08,"InMort_var","Dollars (in millions)"
2019-05-01,"Canada",3.9,0.039,"InMort_var","Interest rate (percentage)"
2019-05-01,"Canada",896,8.96e+08,"InMort_fix0_1","Dollars (in millions)"
2019-05-01,"Canada",5.57,0.0557,"InMort_fix0_1","Interest rate (percentage)"
2019-05-01,"Canada",2218,2.218e+09,"InMort_fix1_3","Dollars (in millions)"
2019-05-01,"Canada",3.27,0.0327,"InMort_fix1_3","Interest rate (percentage)"
2019-05-01,"Canada",2235,2.235e+09,"InMort_fix3_5","Dollars (in millions)"
2019-05-01,"Canada",3.09,0.0309,"InMort_fix3_5","Interest rate (percentage)"
2019-05-01,"Canada",4248,4.248e+09,"InMort_fix5","Dollars (in millions)"
2019-05-01,"Canada",3.21,0.0321,"InMort_fix5","Interest rate (percentage)"
2019-05-01,"Canada",26363,2.6363e+10,"UnMort_total","Dollars (in millions)"
2019-05-01,"Canada",3.39,0.0339,"UnMort_total","Interest rate (percentage)"
2019-05-01,"Canada",3275,3.275e+09,"UnMort_var","Dollars (in millions)"
2019-05-01,"Canada",3.63,0.0363,"UnMort_var","Interest rate (percentage)"
2019-05-01,"Canada",1240,1.24e+09,"UnMort_fix0_1","Dollars (in millions)"
2019-05-01,"Canada",5.22,0.0522,"UnMort_fix0_1","Interest rate (percentage)"
2019-05-01,"Canada",6617,6.617e+09,"UnMort_fix1_3","Dollars (in millions)"
2019-05-01,"Canada",3.38,0.0338,"UnMort_fix1_3","Interest rate (percentage)"
2019-05-01,"Canada",7234,7.234e+09,"UnMort_fix3_5","Dollars (in millions)"
2019-05-01,"Canada",3.11,0.0311,"UnMort_fix3_5","Interest rate (percentage)"
2019-05-01,"Canada",7997,7.997e+09,"UnMort_fix5","Dollars (in millions)"
2019-05-01,"Canada",3.26,0.0326,"UnMort_fix5","Interest rate (percentage)"
2019-05-01,"Canada",20451,2.0451e+10,"Credit_rate","Dollars (in millions)"
2019-05-01,"Canada",6.03,0.0603,"Credit_rate","Interest rate (percentage)"
2019-06-01,"Canada",11752,1.1752e+10,"InMort_total","Dollars (in millions)"
2019-06-01,"Canada",3.33,0.0333,"InMort_total","Interest rate (percentage)"
2019-06-01,"Canada",640,6.4e+08,"InMort_var","Dollars (in millions)"
2019-06-01,"Canada",3.99,0.0399,"InMort_var","Interest rate (percentage)"
2019-06-01,"Canada",952,9.52e+08,"InMort_fix0_1","Dollars (in millions)"
2019-06-01,"Canada",5.69,0.0569,"InMort_fix0_1","Interest rate (percentage)"
2019-06-01,"Canada",1681,1.681e+09,"InMort_fix1_3","Dollars (in millions)"
2019-06-01,"Canada",3.36,0.0336,"InMort_fix1_3","Interest rate (percentage)"
2019-06-01,"Canada",3939,3.939e+09,"InMort_fix3_5","Dollars (in millions)"
2019-06-01,"Canada",2.94,0.0294,"InMort_fix3_5","Interest rate (percentage)"
2019-06-01,"Canada",4540,4.54e+09,"InMort_fix5","Dollars (in millions)"
2019-06-01,"Canada",3.08,0.0308,"InMort_fix5","Interest rate (percentage)"
2019-06-01,"Canada",29339,2.9339e+10,"UnMort_total","Dollars (in millions)"
2019-06-01,"Canada",3.26,0.0326,"UnMort_total","Interest rate (percentage)"
2019-06-01,"Canada",2681,2.681e+09,"UnMort_var","Dollars (in millions)"
2019-06-01,"Canada",3.68,0.0368,"UnMort_var","Interest rate (percentage)"
2019-06-01,"Canada",1323,1.323e+09,"UnMort_fix0_1","Dollars (in millions)"
2019-06-01,"Canada",5.35,0.0535,"UnMort_fix0_1","Interest rate (percentage)"
2019-06-01,"Canada",5480,5.48e+09,"UnMort_fix1_3","Dollars (in millions)"
2019-06-01,"Canada",3.39,0.0339,"UnMort_fix1_3","Interest rate (percentage)"
2019-06-01,"Canada",11860,1.186e+10,"UnMort_fix3_5","Dollars (in millions)"
2019-06-01,"Canada",2.96,0.0296,"UnMort_fix3_5","Interest rate (percentage)"
2019-06-01,"Canada",7994,7.994e+09,"UnMort_fix5","Dollars (in millions)"
2019-06-01,"Canada",3.13,0.0313,"UnMort_fix5","Interest rate (percentage)"
2019-06-01,"Canada",19895,1.9895e+10,"Credit_rate","Dollars (in millions)"
2019-06-01,"Canada",5.96,0.0596,"Credit_rate","Interest rate (percentage)"
2019-07-01,"Canada",12310,1.231e+10,"InMort_total","Dollars (in millions)"
2019-07-01,"Canada",3.22,0.0322,"InMort_total","Interest rate (percentage)"
2019-07-01,"Canada",554,5.54e+08,"InMort_var","Dollars (in millions)"
2019-07-01,"Canada",4.08,0.0408,"InMort_var","Interest rate (percentage)"
2019-07-01,"Canada",904,9.04e+08,"InMort_fix0_1","Dollars (in millions)"
2019-07-01,"Canada",5.76,0.0576,"InMort_fix0_1","Interest rate (percentage)"
2019-07-01,"Canada",1569,1.569e+09,"InMort_fix1_3","Dollars (in millions)"
2019-07-01,"Canada",3.34,0.0334,"InMort_fix1_3","Interest rate (percentage)"
2019-07-01,"Canada",3801,3.801e+09,"InMort_fix3_5","Dollars (in millions)"
2019-07-01,"Canada",2.87,0.0287,"InMort_fix3_5","Interest rate (percentage)"
2019-07-01,"Canada",5483,5.483e+09,"InMort_fix5","Dollars (in millions)"
2019-07-01,"Canada",2.94,0.0294,"InMort_fix5","Interest rate (percentage)"
2019-07-01,"Canada",33458,3.3458e+10,"UnMort_total","Dollars (in millions)"
2019-07-01,"Canada",3.15,0.0315,"UnMort_total","Interest rate (percentage)"
2019-07-01,"Canada",2553,2.553e+09,"UnMort_var","Dollars (in millions)"
2019-07-01,"Canada",3.74,0.0374,"UnMort_var","Interest rate (percentage)"
2019-07-01,"Canada",1357,1.357e+09,"UnMort_fix0_1","Dollars (in millions)"
2019-07-01,"Canada",5.28,0.0528,"UnMort_fix0_1","Interest rate (percentage)"
2019-07-01,"Canada",5154,5.154e+09,"UnMort_fix1_3","Dollars (in millions)"
2019-07-01,"Canada",3.39,0.0339,"UnMort_fix1_3","Interest rate (percentage)"
2019-07-01,"Canada",13544,1.3544e+10,"UnMort_fix3_5","Dollars (in millions)"
2019-07-01,"Canada",2.89,0.0289,"UnMort_fix3_5","Interest rate (percentage)"
2019-07-01,"Canada",10851,1.0851e+10,"UnMort_fix5","Dollars (in millions)"
2019-07-01,"Canada",2.96,0.0296,"UnMort_fix5","Interest rate (percentage)"
2019-07-01,"Canada",21713,2.1713e+10,"Credit_rate","Dollars (in millions)"
2019-07-01,"Canada",5.95,0.0595,"Credit_rate","Interest rate (percentage)"
2019-08-01,"Canada",11008,1.1008e+10,"InMort_total","Dollars (in millions)"
