"GEO","Date","HPI","Pop","LF","Empl","Unempl","URATE","LF_RATE","ERATE","Compl_total","Compl_single","Compl_semi","Compl_row","Starts_total","Starts_single","Starts_semi","Starts_row","UC_total","UC_single","UC_semi","UC_row","Mort_rate","Credit_rate","InMort_total","InMort_var","InMort_fix0_1","InMort_fix1_over","UnMort_total","UnMort_var","UnMort_fix0_1","UnMort_fix1_over","Inc_med","Age0_17","Age18_64","Age65_over","num_fam","num_cpl","num_lone","num_single","pop_noKid","pop_kid1","pop_wkids","cpl_nokid","cpl_child","cpl_kids","Inc_allcpl","Inc_cpl_nk","Inc_cpl_child","Inc_cpl_kids","under_10k","10k_39k","40k_59k","60k_79k","80k_99k","100k_149k","over_100k","over_150k"
"Hamilton",2017-12-01,104.1,647200,432200,411700,20500,0.047,0.668,0.636,84,26,0,58,176,59,14,103,1490,522,28,940,0.0407,0.0559,0.0332,0.0293,0.055,0.0315333333333333,0.0323,0.0293,0.0489,0.0318666666666667,57194,153771,449870,134291,209515,176246,33261,124940,81834,56962,70718,81834,36755,57657,88715,70689,98616,111974,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2018-01-01,104.4,647800,432400,410800,21500,0.05,0.667,0.634,70,31,2,37,126,42,4,80,1545,532,30,983,0.0414,0.0567,0.0337,0.0313,0.0567,0.0318666666666667,0.0329,0.0316,0.0511,0.0322,57329,153797,450435,134574,209659,176382,33271,125337,81900,56958,70801,81900,36747,57735,88968,70873,98942,112337,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2018-02-01,104.3,648400,430100,406400,23700,0.055,0.663,0.627,99,46,2,51,103,61,0,42,1549,547,28,974,0.0426,0.0572,0.0342,0.0323,0.058,0.0322666666666667,0.0335,0.0321,0.0529,0.0326666666666667,57464,153823,451019,134855,209807,176525,33276,125735,81966,56954,70886,81966,36742,57817,89220,71057,99266,112694,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2018-03-01,104.5,649000,427800,404000,23800,0.056,0.659,0.622,103,70,0,33,77,19,0,58,1523,496,28,999,0.0427,0.0571,0.0351,0.0328,0.0594,0.0327333333333333,0.034,0.032,0.0535,0.0331666666666667,57599,153851,451618,135134,209959,176677,33278,126133,82036,56950,70973,82036,36739,57902,89470,71240,99587,113044,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2018-04-01,104.7,649600,423000,400500,22500,0.053,0.651,0.617,177,43,2,132,166,66,0,100,1512,519,26,967,0.0427,0.0555,0.0355,0.0321,0.0597,0.0330666666666667,0.034,0.0313,0.0549,0.0333333333333333,57732,153882,452230,135409,210117,176835,33279,126527,82109,56949,71060,82109,36738,57989,89718,71420,99903,113387,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2018-05-01,105,650300,423000,402300,20700,0.049,0.65,0.619,182,68,0,114,239,57,32,150,1569,508,58,1003,0.0435,0.0543,0.0347,0.0297,0.0592,0.0332,0.0334,0.0294,0.055,0.0335666666666667,57864,153914,452852,135680,210281,177000,33278,126916,82186,56949,71146,82186,36739,58075,89962,71597,100213,113723,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2018-06-01,105.2,651000,424000,404500,19500,0.046,0.651,0.621,206,48,6,152,138,48,28,62,1501,508,80,913,0.0432,0.0541,0.0335,0.027,0.06,0.0337333333333333,0.0318,0.0269,0.056,0.0342666666666667,57993,153950,453479,135947,210452,177172,33278,127298,82270,56953,71229,82270,36743,58159,90203,71771,100516,114051,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2018-07-01,105.3,651800,425100,405100,20000,0.047,0.652,0.622,140,81,0,59,206,76,26,104,1564,503,106,955,0.0442,0.0555,0.0351,0.0299,0.0602,0.0341,0.0331,0.0296,0.0548,0.0342333333333333,58120,153990,454110,136210,210630,177350,33280,127670,82360,56960,71310,82360,36750,58240,90440,71940,100810,114370,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2018-08-01,105.4,652600,422700,401700,21000,0.05,0.648,0.616,65,40,0,25,67,53,0,14,1566,516,106,944,0.0443,0.0568,0.0354,0.0304,0.0598,0.0341333333333333,0.0338,0.0302,0.0547,0.0348333333333333,58243,154034,454741,136467,210817,177534,33284,128030,82458,56972,71387,82458,36760,58315,90672,72104,101094,114680,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2018-09-01,104.9,653400,421200,399800,21400,0.051,0.645,0.612,267,96,0,171,213,147,2,64,1512,566,108,838,0.0443,0.0571,0.036,0.0312,0.0591,0.0343,0.0345,0.0307,0.0545,0.0350666666666667,58363,154082,455369,136719,211013,177723,33292,128376,82566,56988,71459,82566,36773,58384,90899,72262,101367,114980,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2018-10-01,105,654100,421900,400800,21100,0.05,0.645,0.613,173,33,0,140,154,39,0,115,1500,572,108,820,0.0448,0.06,0.0359,0.0324,0.0571,0.0345333333333333,0.0356,0.0333,0.0536,0.0352666666666667,58478,154136,455994,136965,211220,177919,33303,128705,82682,57010,71528,82682,36790,58447,91121,72414,101628,115270,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2018-11-01,105,654800,424600,404900,19700,0.046,0.648,0.618,148,62,0,86,190,38,0,152,1542,548,108,886,0.0438,0.0617,0.0366,0.0331,0.0554,0.0354,0.0364,0.0342,0.0525,0.0359666666666667,58589,154195,456615,137205,211437,178122,33318,129016,82809,57038,71589,82809,36811,58501,91336,72558,101876,115547,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2018-12-01,105.1,655400,426700,408000,18700,0.044,0.651,0.623,191,67,2,122,134,15,0,119,1489,496,106,887,0.0459,0.0628,0.0378,0.034,0.0565,0.0363,0.0372,0.0351,0.0528,0.0366333333333333,58695,154261,457228,137438,211666,178331,33338,129307,82947,57073,71646,82947,36836,58548,91543,72694,102109,115813,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2019-01-01,105.1,656100,426600,409400,17100,0.04,0.65,0.624,225,45,16,164,176,30,0,146,1441,481,90,870,0.0459,0.0639,0.0384,0.0352,0.056,0.0364666666666667,0.0372,0.0349,0.0521,0.0367333333333333,58796,154333,457833,137664,211908,178548,33364,129575,83097,57114,71696,83097,36866,58585,91744,72822,102326,116065,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2019-02-01,105.1,656600,425700,409100,16500,0.039,0.648,0.623,252,48,26,178,148,25,12,111,1337,458,76,803,0.0452,0.0639,0.0382,0.0366,0.0545,0.0360333333333333,0.0373,0.0356,0.0516,0.0365333333333333,58891,154412,458429,137883,212162,178771,33395,129818,83259,57164,71740,83259,36900,58613,91936,72940,102527,116303,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2019-03-01,104.9,657200,422200,406400,15700,0.037,0.642,0.618,113,48,20,45,134,41,0,93,1358,451,56,851,0.0444,0.0632,0.0376,0.0375,0.0544,0.0352,0.0368,0.0361,0.0516,0.0356333333333333,58980,154498,459012,138095,212431,179003,33432,130034,83434,57221,71776,83434,36939,58630,92119,73047,102710,116526,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2019-04-01,105.3,657800,419400,402400,17000,0.041,0.638,0.612,204,107,24,73,270,31,8,231,1424,375,40,1009,0.0433,0.0612,0.0359,0.0382,0.0559,0.0330666666666667,0.0352,0.0364,0.0519,0.0336,59063,154593,459583,138299,212714,179242,33475,130222,83623,57286,71806,83623,36983,58636,92292,73144,102874,116733,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2019-05-01,105.3,658500,419900,402100,17700,0.042,0.638,0.611,70,50,4,16,169,40,6,123,1523,365,42,1116,0.043,0.0603,0.0345,0.039,0.0557,0.0319,0.0339,0.0363,0.0522,0.0325,59139,154696,460139,138494,213013,179490,33526,130378,83826,57361,71826,83826,37033,58630,92456,73229,103017,116923,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2019-06-01,106.3,659300,424400,405100,19300,0.045,0.644,0.614,122,60,14,48,105,58,12,35,1512,363,40,1109,0.0423,0.0596,0.0333,0.0399,0.0569,0.0312666666666667,0.0326,0.0368,0.0535,0.0316,59208,154808,460678,138682,213328,179745,33584,130502,84045,57446,71837,84045,37088,58612,92609,73301,103140,117096,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2019-07-01,106.6,660100,425300,405300,20000,0.047,0.644,0.614,108,35,0,73,124,39,10,75,1510,363,50,1097,0.0414,0.0595,0.0322,0.0408,0.0576,0.0305,0.0315,0.0374,0.0528,0.0308,59270,154930,461200,138860,213660,180010,33650,130590,84280,57540,71840,84280,37150,58580,92750,73360,103240,117250,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2019-08-01,106.4,660800,429600,409200,20300,0.047,0.65,0.619,106,22,0,84,215,147,12,56,1617,486,62,1069,0.0408,0.0596,0.0316,0.0415,0.0561,0.03,0.0311,0.0376,0.0516,0.0304,59324,155062,461702,139029,214010,180284,33725,130641,84532,57645,71833,84532,37218,58534,92879,73405,103317,117385,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2019-09-01,106.6,661500,433000,411200,21800,0.05,0.655,0.622,102,50,4,48,192,93,0,99,1707,529,58,1120,0.0407,0.0593,0.0312,0.0417,0.057,0.0294333333333333,0.031,0.0386,0.0537,0.0300333333333333,59369,155204,462183,139189,214378,180566,33808,130652,84801,57761,71816,84801,37292,58474,92996,73436,103369,117500,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2019-10-01,106,662000,441200,419800,21400,0.049,0.666,0.634,156,32,2,122,145,73,4,68,1696,570,60,1066,0.0409,0.0595,0.0312,0.0419,0.0564,0.0294,0.0308,0.0382,0.0529,0.0301,59406,155357,462641,139339,214766,180859,33902,130622,85088,57889,71789,85088,37373,58398,93100,73451,103395,117594,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2019-11-01,106.1,662500,440900,418800,22100,0.05,0.666,0.632,80,38,0,42,212,87,2,123,1826,619,62,1145,0.0409,0.0609,0.0313,0.0401,0.0552,0.03,0.0313,0.0374,0.052,0.0306666666666667,59434,155521,463075,139479,215174,181161,34005,130548,85394,58029,71750,85394,37462,58305,93190,73450,103394,117666,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2019-12-01,106.2,662900,438400,417400,21000,0.048,0.661,0.63,219,73,4,142,60,27,2,31,1667,573,60,1034,0.0408,0.0612,0.0323,0.0397,0.0548,0.0305666666666667,0.0317,0.0376,0.0509,0.0310666666666667,59453,155697,463483,139609,215603,181473,34118,130429,85720,58182,71700,85720,37557,58196,93265,73432,103365,117716,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2020-01-01,106.1,663100,436000,413700,22300,0.051,0.658,0.624,66,20,8,38,135,34,2,99,1734,585,54,1095,0.0408,0.0628,0.0324,0.0391,0.054,0.0307666666666667,0.032,0.0367,0.0511,0.0311666666666667,59462,155886,463863,139728,216053,181796,34243,130261,86066,58348,71639,86066,37660,58070,93325,73396,103307,117742,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2020-02-01,106.4,663300,435500,413300,22200,0.051,0.657,0.623,342,55,22,265,96,28,6,62,1488,558,38,892,0.0408,0.0612,0.0319,0.0393,0.0531,0.0305,0.0318,0.037,0.0502,0.0308333333333333,59461,156088,464214,139836,216526,182129,34378,130044,86433,58527,71565,86433,37772,57925,93370,73342,103219,117744,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2020-03-01,107,663500,433400,407700,25700,0.059,0.653,0.614,127,34,4,89,119,32,0,87,1447,556,34,857,0.039,0.048,0.0303,0.0264,0.0582,0.0294,0.0289,0.0219,0.0548,0.0299,59449,156302,464534,139932,217022,182473,34526,129774,86823,58721,71478,86823,37891,57760,93398,73269,103100,117720,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2020-04-01,107.2,663600,422400,389700,32700,0.077,0.637,0.587,234,94,12,128,70,27,0,43,1261,489,22,750,0.0395,0.0464,0.0285,0.0231,0.0548,0.0284333333333333,0.0271,0.0214,0.051,0.0291666666666667,59427,156531,464822,140017,217542,182828,34686,129451,87234,58930,71377,87234,38018,57577,93410,73176,102948,117670,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2020-05-01,107.3,663700,409000,366100,43000,0.105,0.616,0.552,86,52,0,34,109,52,10,47,1284,489,32,763,0.0386,0.0456,0.0278,0.0247,0.0529,0.0274,0.0272,0.0232,0.05,0.0284666666666667,59394,156774,465075,140089,218087,183195,34859,129071,87669,59154,71263,87669,38155,57372,93403,73063,102762,117594,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2020-06-01,107.1,663700,408700,360000,48600,0.119,0.616,0.542,89,45,0,44,56,33,6,17,1251,477,38,736,0.0377,0.0451,0.0268,0.0243,0.0537,0.0265,0.0266,0.0231,0.0494,0.0279333333333333,59349,157032,465293,140150,218657,183573,35045,128632,88128,59393,71135,88128,38300,57146,93379,72928,102541,117490,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2020-07-01,108.4,663800,416800,369900,46900,0.113,0.628,0.557,91,51,4,36,52,34,0,18,1212,460,34,718,0.0364,0.0445,0.0257,0.0234,0.0538,0.0255666666666667,0.0255,0.0224,0.0496,0.0268,59292,157304,465474,140197,219253,183964,35245,128133,88612,59649,70992,88612,38454,56899,93336,72771,102285,117357,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2020-08-01,109.3,663900,423500,380600,42800,0.101,0.638,0.573,159,92,0,67,106,77,6,23,1159,445,40,674,0.0357,0.0441,0.024,0.0222,0.0537,0.0242666666666667,0.024,0.0214,0.0497,0.0255333333333333,59223,157593,465616,140232,219877,184366,35460,127572,89121,59922,70834,89121,38618,56629,93273,72591,101991,117194,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2020-09-01,113,664100,418200,379000,39200,0.094,0.63,0.571,119,31,2,86,67,8,0,59,1107,422,38,647,0.0351,0.043,0.023,0.0216,0.0524,0.0234333333333333,0.0229,0.0206,0.0494,0.0245333333333333,59141,157898,465717,140253,220528,184782,35689,126946,89656,60212,70660,89656,38792,56335,93191,72388,101660,117002,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2020-10-01,113,664300,415400,375700,39700,0.096,0.625,0.566,93,84,2,7,93,57,28,8,1107,395,64,648,0.0345,0.0432,0.022,0.021,0.0511,0.0224666666666667,0.022,0.02,0.0481,0.0236666666666667,59046,158219,465777,140261,221208,185210,35933,126253,90218,60520,70470,90218,38976,56018,93088,72161,101289,116778,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2020-11-01,113.4,664500,418700,384100,34600,0.083,0.63,0.578,114,24,2,88,231,102,40,89,1224,473,102,649,0.0342,0.0443,0.0218,0.0207,0.0546,0.0221666666666667,0.0217,0.0196,0.0501,0.0235,58938,158558,465792,140254,221917,185651,36193,125491,90807,60846,70263,90807,39170,55675,92963,71909,100877,116522,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2020-12-01,114.8,664800,426500,391600,34900,0.082,0.642,0.589,254,58,12,184,186,45,54,87,1186,460,144,582,0.0334,0.0429,0.0216,0.0198,0.055,0.0219666666666667,0.0208,0.0187,0.0496,0.023,58816,158915,465763,140234,222656,186105,36469,124658,91425,61191,70039,91425,39374,55307,92817,71631,100424,116233,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2021-01-01,120.9,665000,426900,396400,30500,0.071,0.642,0.596,99,41,6,52,189,73,42,74,1276,492,180,604,0.033,0.0437,0.0212,0.0186,0.0559,0.0216,0.0202,0.0178,0.0512,0.0225333333333333,58680,159289,465686,140199,223427,186573,36762,123751,92072,61555,69798,92072,39590,54913,92648,71326,99928,115911,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2021-02-01,120.9,665200,430400,398400,32000,0.074,0.647,0.599,46,19,8,19,134,28,30,76,1364,501,202,661,0.0325,0.0443,0.0206,0.0177,0.0555,0.0212666666666667,0.0198,0.0171,0.0496,0.0223333333333333,58529,159682,465561,140148,224228,187055,37072,122770,92749,61940,69539,92749,39816,54492,92456,70995,99389,115554,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2021-03-01,120.9,665400,432600,404100,28500,0.066,0.65,0.607,103,66,6,31,120,66,28,26,1381,501,224,656,0.0326,0.0412,0.0204,0.0164,0.0547,0.0213666666666667,0.0194,0.016,0.0511,0.0222666666666667,58364,160094,465386,140083,225063,187551,37399,121711,93456,62345,69261,93456,40054,54043,92240,70635,98804,115161,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2021-04-01,120.9,665700,442500,409700,32800,0.074,0.665,0.615,117,30,0,87,346,176,64,106,1610,647,288,675,0.0325,0.0435,0.0206,0.0157,0.0549,0.0217333333333333,0.0194,0.0155,0.0492,0.0229666666666667,58183,160526,465159,140002,225930,188061,37745,120573,94195,62770,68965,94195,40303,53566,92000,70247,98174,114732,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2021-05-01,120.9,666000,442200,408800,33400,0.076,0.664,0.614,119,51,20,48,42,29,6,7,1533,625,274,634,0.0325,0.0443,0.0212,0.0159,0.0556,0.0226666666666667,0.0196,0.0155,0.0503,0.0239,57987,160978,464879,139905,226832,188586,38109,119353,94965,63217,68649,94965,40564,53060,91735,69829,97496,114266,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2021-06-01,120.9,666200,439600,405100,34500,0.078,0.66,0.608,112,80,0,32,238,85,4,149,1659,630,278,751,0.0326,0.0437,0.0212,0.0157,0.0553,0.0228,0.0196,0.0155,0.0494,0.0240333333333333,57774,161450,464544,139792,227768,189126,38493,118050,95768,63686,68312,95768,40838,52524,91445,69381,96770,113763,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2021-07-01,120.9,666400,434900,403700,31200,0.072,0.653,0.606,91,59,12,20,107,68,2,37,1675,639,268,768,0.032,0.0446,0.0216,0.0153,0.0553,0.0231333333333333,0.0196,0.0152,0.05,0.0247666666666667,57546,161943,464152,139662,228740,189682,38896,116660,96605,64178,67956,96605,41123,51957,91128,68903,95995,113220,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2021-08-01,120.9,666900,440700,410000,30700,0.07,0.661,0.615,67,31,4,32,119,61,4,54,1727,669,268,790,0.032,0.0461,0.0218,0.0154,0.0559,0.0234333333333333,0.0195,0.0152,0.0497,0.0249333333333333,57300,162458,463702,139515,229748,190252,39319,115183,97475,64692,67579,97475,41422,51359,90784,68393,95168,112638,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2021-09-01,120.9,667500,444800,416300,28500,0.064,0.666,0.624,70,40,24,6,80,37,0,43,1737,666,244,827,0.0322,0.046,0.0215,0.0148,0.0561,0.0231,0.0192,0.0148,0.0479,0.0247333333333333,57038,162995,463192,139351,230793,190839,39762,113616,98380,65230,67181,98380,41733,50729,90413,67850,94291,112015,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2021-10-01,120.9,668200,444100,416800,27300,0.061,0.665,0.624,42,42,0,0,84,33,20,31,1779,657,264,858,0.0329,0.0467,0.0212,0.0146,0.0569,0.0228666666666667,0.0189,0.0145,0.0481,0.0244,56758,163554,462621,139170,231875,191442,40227,111957,99321,65792,66761,99321,42058,50066,90014,67275,93360,111351,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2021-11-01,120.9,668800,439100,413300,25800,0.059,0.657,0.618,216,62,48,106,189,41,32,116,1752,636,248,868,0.034,0.0471,0.0217,0.0146,0.0556,0.0234333333333333,0.0195,0.0147,0.0482,0.0252,56460,164136,461987,138970,232997,192061,40713,110203,100299,66379,66318,100299,42396,49371,89586,66665,92375,110644,NA,NA,NA,NA,NA,NA,NA,NA
"Hamilton",2021-12-01,120.9,669500,437700,412200,25400,0.058,0.654,0.616,128,98,16,14,74,41,0,33,1698,579,232,887,0.0345,0.0464,0.0225,0.0146,0.0558,0.025,0.02,0.0149,0.0482,0.0263,56144,164742,461289,138753,234157,192696,41221,108353,101313,66990,65854,101313,42748,48640,89129,66021,91335,109895,NA,NA,NA,NA,NA,NA,NA,NA
"Kelowna",2013-01-01,NA,150000,97400,91800,5600,0.057,0.649,0.612,64,41,2,21,54,33,12,9,620,420,70,130,0.0414,0.0575,0.0323,0.0357,0.0514,0.0300333333333333,0.0314,0.0345,0.0458,0.0299333333333333,48376,33263,108417,35683,53142,45906,7258,32341,26326,12941,13852,26326,8406,11189,72828,62313,85262,91258,NA,NA,NA,NA,NA,NA,NA,NA
"Kelowna",2013-02-01,NA,150200,97000,91000,6000,0.062,0.646,0.606,63,51,0,12,49,33,8,8,606,402,78,126,0.0411,0.0565,0.0319,0.0352,0.0498,0.0298333333333333,0.0312,0.0347,0.0456,0.0297666666666667,48444,33198,108741,35832,53259,46075,7203,32524,26501,12857,13882,26501,8345,11240,73018,62514,85384,91614,NA,NA,NA,NA,NA,NA,NA,NA
"Kelowna",2013-03-01,NA,150400,96800,90900,5900,0.061,0.644,0.604,45,45,0,0,31,23,4,4,592,380,82,130,0.0402,0.0562,0.0313,0.0351,0.0489,0.0294333333333333,0.0307,0.0348,0.0445,0.0294333333333333,48518,33144,109060,35981,53378,46241,7154,32700,26670,12784,13911,26670,8292,11288,73208,62711,85524,91971,NA,NA,NA,NA,NA,NA,NA,NA
"Kelowna",2013-04-01,NA,150600,96400,90000,6400,0.066,0.64,0.598,44,42,2,0,64,40,8,16,612,378,88,146,0.0402,0.0539,0.0311,0.0352,0.0489,0.0294333333333333,0.0303,0.0351,0.044,0.0291666666666667,48596,33099,109374,36129,53500,46405,7111,32869,26832,12719,13939,26832,8247,11332,73400,62902,85679,92329,NA,NA,NA,NA,NA,NA,NA,NA
"Kelowna",2013-05-01,NA,150800,97100,90500,6600,0.068,0.644,0.6,73,45,8,20,57,41,12,4,596,374,92,130,0.0402,0.0542,0.0309,0.035,0.0478,0.0292333333333333,0.0301,0.0344,0.043,0.0290666666666667,48680,33064,109684,36277,53625,46566,7072,33032,26987,12664,13967,26987,8208,11374,73593,63089,85849,92686,NA,NA,NA,NA,NA,NA,NA,NA
"Kelowna",2013-06-01,NA,151000,95900,88900,7000,0.073,0.635,0.589,49,43,6,0,62,46,2,14,609,377,88,144,0.04,0.0525,0.0308,0.0349,0.0475,0.0291,0.03,0.0345,0.044,0.0288666666666667,48768,33037,109989,36424,53751,46724,7039,33189,27137,12618,13993,27137,8176,11413,73786,63272,86033,93043,NA,NA,NA,NA,NA,NA,NA,NA
"Kelowna",2013-07-01,NA,151300,96300,88600,7700,0.08,0.636,0.586,57,43,2,12,92,76,12,4,643,409,98,136,0.0408,0.0538,0.0314,0.0331,0.0495,0.0296,0.0307,0.0327,0.0454,0.0298,48860,33020,110290,36570,53880,46880,7010,33340,27280,12580,14020,27280,8150,11450,73980,63450,86230,93400,NA,NA,NA,NA,NA,NA,NA,NA
"Kelowna",2013-08-01,NA,151600,97500,90400,7100,0.073,0.643,0.596,89,56,16,17,57,45,12,0,611,398,94,119,0.0414,0.0547,0.0322,0.0313,0.0489,0.0307,0.0312,0.031,0.0446,0.0306333333333333,48956,33011,110586,36716,54010,47033,6986,33485,27418,12550,14046,27418,8130,11484,74174,63624,86439,93756,NA,NA,NA,NA,NA,NA,NA,NA
"Kelowna",2013-09-01,NA,151900,99900,93700,6200,0.062,0.658,0.617,56,46,10,0,67,57,6,4,622,409,90,123,0.0433,0.0547,0.0331,0.0303,0.0492,0.0316333333333333,0.0318,0.0299,0.0475,0.0316666666666667,49056,33010,110878,36861,54143,47184,6966,33625,27550,12528,14070,27550,8116,11516,74369,63793,86658,94112,NA,NA,NA,NA,NA,NA,NA,NA
"Kelowna",2013-10-01,NA,152100,101800,96300,5500,0.054,0.669,0.633,58,47,6,5,89,55,8,26,653,417,92,144,0.044,0.0558,0.0332,0.0295,0.0512,0.0322666666666667,0.0321,0.0293,0.0466,0.0326,49159,33016,111165,37006,54276,47332,6951,33759,27676,12512,14094,27676,8108,11545,74563,63959,86888,94466,NA,NA,NA,NA,NA,NA,NA,NA
"Kelowna",2013-11-01,NA,152400,100700,94700,6000,0.06,0.661,0.621,108,55,26,27,92,66,12,14,637,428,78,131,0.0439,0.0563,0.033,0.0288,0.0497,0.0324666666666667,0.0319,0.0287,0.0469,0.0330666666666667,49265,33029,111448,37150,54411,47477,6939,33888,27798,12504,14118,27798,8104,11572,74757,64121,87126,94820,NA,NA,NA,NA,NA,NA,NA,NA
"Kelowna",2013-12-01,NA,152700,97700,90800,6900,0.071,0.64,0.595,48,38,4,6,68,64,4,0,657,454,78,125,0.0439,0.0551,0.0327,0.0286,0.0508,0.0317666666666667,0.0316,0.0285,0.0475,0.0328666666666667,49374,33050,111727,37293,54548,47621,6931,34013,27914,12501,14141,27914,8105,11598,74952,64279,87373,95172,NA,NA,NA,NA,NA,NA,NA,NA
"Kelowna",2014-01-01,NA,152900,96100,89300,6800,0.071,0.629,0.584,84,65,14,5,51,29,10,12,624,418,74,132,0.0438,0.0578,0.0328,0.0283,0.0519,0.0322,0.0315,0.0281,0.049,0.0328333333333333,49486,33076,112001,37436,54685,47761,6926,34133,28026,12505,14164,28026,8111,11621,75145,64433,87627,95522,NA,NA,NA,NA,NA,NA,NA,NA
"Kelowna",2014-02-01,NA,153100,96000,90300,5700,0.059,0.627,0.59,56,38,6,12,76,53,12,11,644,433,80,131,0.0432,0.0564,0.0322,0.0283,0.0529,0.0315666666666667,0.0312,0.0281,0.0492,0.0321333333333333,49599,33109,112272,37579,54823,47900,6925,34248,28133,12514,14186,28133,8120,11643,75338,64584,87886,95871,NA,NA,NA,NA,NA,NA,NA,NA
"Kelowna",2014-03-01,NA,153400,97200,92400,4700,0.048,0.634,0.602,39,32,0,7,67,57,10,0,672,458,90,124,0.0416,0.0569,0.032,0.0284,0.0541,0.0308333333333333,0.0308,0.0282,0.0508,0.0313333333333333,49715,33147,112538,37720,54962,48036,6927,34360,28236,12529,14207,28236,8134,11663,75531,64731,88151,96217,NA,NA,NA,NA,NA,NA,NA,NA
"Kelowna",2014-04-01,NA,153700,97200,92200,5000,0.051,0.632,0.6,50,38,8,4,76,41,8,27,698,461,90,147,0.0402,0.0549,0.0316,0.0288,0.0551,0.0299666666666667,0.0304,0.0283,0.0499,0.0304,49832,33191,112799,37861,55101,48170,6932,34468,28335,12548,14228,28335,8151,11682,75722,64876,88419,96562,NA,NA,NA,NA,NA,NA,NA,NA
"Kelowna",2014-05-01,NA,154000,95300,90400,4900,0.051,0.619,0.587,75,59,6,10,111,70,20,21,734,472,104,158,0.0402,0.0535,0.0317,0.0287,0.0552,0.0299,0.0304,0.0285,0.0459,0.0303333333333333,49950,33240,113057,38001,55240,48302,6939,34572,28430,12571,14249,28430,8171,11699,75913,65017,88691,96904,NA,NA,NA,NA,NA,NA,NA,NA
"Kelowna",2014-06-01,NA,154400,96100,90900,5300,0.055,0.622,0.589,70,60,10,0,70,58,12,0,734,470,106,158,0.04,0.054,0.0316,0.0288,0.0548,0.0297333333333333,0.0301,0.0281,0.0457,0.0301,50070,33293,113310,38141,55380,48432,6948,34672,28522,12599,14270,28522,8194,11715,76102,65155,88965,97243,NA,NA,NA,NA,NA,NA,NA,NA
